id,flag
6159abed57e94ba3a133b19eab5c9a83,0
3170e5b474434f019cd84025de4a2564,0
2fd1f5f4aff14db5aeb3079cd0f1716d,0
8ba159088fa74b1cb432b17399bbc5e2,0
f61bbb40e0d040d2b7fbf75c0aedd3de,0
e7024be0334748f38c4b58dc41f0f9f7,0
e6b30e19e7d54caa9356d7adbca99bdb,0
59c55f095a4645da9e6cd6499cda97d9,0
c877e9dae3c045bc807c8f7406251f76,0
fe122b859a704d699457a562bdbce935,0
2728c0d50f2b4b9f88299cc3b60e77ab,0
21a2afd343234e0aa808199a26fd36ad,0
267a01f3f3c3405c8f58c932a9b3bef7,0
7c27e5cb3b0941c6aec410f7fd445bea,0
96957521fca44815be05859db6ea94a7,0
ad0ae8703bec4f9b9c800d1813506b7b,0
b2a9307231834ce6831139a8461a403f,0
eb552853bdc2403ca32407e492ce9f3d,0
4c62634cd1864e73811c7363d8baa810,0
6fb6553aa15e40dbbe208ead98987718,0
f021d4eb348f482d944b02544d151a31,0
e61a62c4a3fb4e22a8870a2c03f2563e,0
e8548ee42c254372887bb6353ad2d6e7,0
78d05763ba28429796389d9000281862,0
dae3e65bc55643ddbc5e0bb70e99e197,0
09940dfbed7644ac9470098cd67a3e68,0
0773be6ea8304f1089c2f7ebf1d92b1e,0
01e233c5602a4aa8a7772ac704a73aa8,0
0f9fcebb3ec440bb96366f4d806f1f9d,0
571c70049b974daaa158205bb727b06d,0
a472db9e84514e84bf5d16895a12d430,0
c9ae0118f476473997991777d465813a,0
2e354e87f39441c18fcc251d7d5a5cf4,0
1ac2e0480dc54bdab58c48e9d6860ac1,0
7dd1bdec0f59458292e6b79a53aa41f5,0
9a78842d821c418baadfce666305b5e6,0
2893c687819646c3a24c1c0f6b565166,0
fa6aa1b8105d421b91a2b8c48ef93cbc,0
eb24682244ea4be69d041331da44b2e6,0
0d999272ac954b51ad63f271daa24c3c,0
a7da392c31c449ed8fbb91eaf731320e,0
7203e67563ce4bf7b106abd8c41a0ad7,0
42a1c3b8061d42c1b22a1cd32bcd293c,0
658ac0830ffc4340a9ef565373b6c39f,0
43f604a4a6714ea39c6daab439bacc4a,0
fba80d9367a345e783e9d050b67acfa2,0
50cc83709e194dc1b8ae3e3b7e56e06d,0
344138cba54e4052852273831b6870ed,0
2fe3de1e81384478bd397472ba24a6b9,0
ec1f4a29e2264720888ca84a0db1cfd5,0
87318a1146544780b04e0b9912352445,0
41ee499e2ba24e1d956c68ef347d2c87,0
7a697a7f117e485c879ead8afbe7a192,0
e5170a3a76574cdc8336a169256543b1,0
4fd57ad2e90a4a5fa08d5e393da37286,0
bd5d3da1a6f6414c887ef1faa20a3aba,0
13f1138781784782acdeb91ac405a83a,0
e507d147bb02473eabe034a76dbfc7bb,0
1b7b83503c024c5687782eae8163aa81,0
095babf679cd4f8a9cf4af5170987787,0
3ed9a42032f7483fbc97c84137aa215d,0
59e355af2dbe46eb8abbfcf37778b4c7,0
75387bfb67e54ba4bfd39bc683e0ca01,0
a306b456112044baa868d8d9bbdd0f01,0
ca35be4935814c27ae3ab31a8417e970,0
849d2d61b7894bc9b7d44f6fad8d1a7e,0
c3171e86ff934738b0b353613ff1ad72,0
b71c3e5e8e1944f88620482122d8e679,0
6daf48c32d6c4d37aaee7505656756df,0
a8847ddc819449e5962622a05df98436,0
2a56aac9f0bc4ed9be2e8cac98c651f4,0
fc9174d3e6f045ad82a1fdac39c9d755,0
8fcb5f4be9af4e16bfc1c0b1e01d2d55,0
47ca06cf1ce442e9a966e3c0348ece37,0
0203e7cf21554b9594702e82aa8de933,0
ff5d22d2dd624e899c1fb87b20030db9,0
1f0e81fb222044b1989b72b65b1a20c7,0
41f0dabe096841b98df1f05c11bab8d1,0
8c1163b801344afc87d87e2b1bc16a44,0
c6ac7ecd138946fa951a1a6298877f32,0
7f22e4ea54b24d6ea023e2b24fcbe3de,0
1dc39fc0db794b3b81a5bcaa0527029a,0
6f9a0b278e624014baf40ff4c2411873,0
45c71a1d42af4cd4947f5adb0e40f372,0
6809636f6aca42f3813025aaab2a3e1f,0
0a9028e3d40b48e3a2b5f8c0439db96d,0
16c51b6e8a97451cb5671032168a3440,0
46cc16276ca04538bb381a9c3a04d7f9,0
94643570995442c5a2d759dd4bc7895f,0
3ad3da638b2f4e13831b31c86fb7d367,0
aa417b1b385f41c3bc74d882508b5cef,0
15279608d9584e04a961b3f40dea02c0,0
e743716a1e034c99b6ebced58a31dd29,0
4922ac2d73dd45e2aab1971ac636979b,0
b113dd14788946d9977a061b190e9569,0
d29ec4c468d5437c92ce9535dccf521d,0
d394b9b12e9542bea3b5c112a08d2572,0
3328604982a04347a3aa5c5b1b3c5ba1,0
5726db4739a749a4a30388446a2618ef,0
d4cfcfc053f5495c9bb901874ec27d50,0
351aefdaea374e32961a9655761c2a93,0
23de1410b8f04be4a0e87622bfb4ee88,0
b449c974c5e246dda2eeab610cddbfd4,0
fd5feba47cfd48b49ab69a89ef1622de,0
c436f8ba7a124d7ca8371c23a113a3e4,0
70a800225acd4eeaa45a4b1ad1706e20,0
bdcaf8648670478dba00e1b85714eded,0
a80474d029c84c8b93315b7b323cc8b4,0
18ea8e88e8c248b8a12d2187bfa3e3eb,0
8cbb7aa94e18478c9ce74af87b0ee48a,0
74fec8f1dafc4f6ea535537b34ca91a2,0
af4d46e7491e42ff971d22b91a3daebc,0
a15e4cc2d3df4ca08a253e25de795874,0
12ab26112a5740b083db66d29796971c,0
595580f0428944868589fd87dc46be34,0
b08e2fc947ea48f2b84ba4831755a94f,0
7bc812f6aa4a4cfd852bccf4cd263582,0
b2fff91b1fdd4c638d88f853a38127d0,0
57bc027bc5fc44798b45c411a191cea7,0
559ae1c2b24f46febf7d9d1fdd5f523b,0
958c3f683abe4b50a85f21753e8e1f26,0
18e2f9d62c4a4d6fb58df4d9b5f845c5,0
1f2babaf74ae4c7bb6c6d69611e0f279,0
bd6ed2a0142944da870c53b516c47edf,0
34b202a50e7f4d7ca283889c5ca8e224,0
0e5219da44c34bd6918aa6a4d7ef1424,0
73d401022aa54159b22328f895b98ed9,0
be899b8403fc4127a2d2ea6fd7afb648,0
3a5c0409bc184b0d835db7a3fcae590f,0
7b495aad32544e3884182b59d1799743,0
19e8487765d94c39a3bb8cad4bbd2068,0
5c7a792f22b042fd8188a3fc63d831ae,0
18ca07a4b33f4484b8afe2b94e5ff680,0
c3639876be43468a94609cc1deeb9455,0
ffb172b4ade64c1d8d52d05af7b2e264,0
52dcc8ba8e50470ba2f958f275fe9fe7,0
499899f73126404c9dd6372bf9ef7a2e,0
26e7276b8afc4b8f93e0594bbeb3b930,0
274a992aef1e4f95a8efc7d4637005dc,0
328163b13e944d038d75043419b49e63,0
4f9ce4542c144d18912c347c6ec2a637,0
590221a9a47645ae88a54ea56a74fe30,0
2abac32ef5b54af5af9c3fa85f1f4d31,0
df6e4b57ebd8452bbfd5e399a0386e26,0
290769f28da3420f8ee2750e0f13d13f,0
170fea02771f438ab61bacd809ce7184,0
6e5818ae66224113909bc8b3b05ae3c3,0
3b1c547d93bb498ba94c40c8abbcb055,0
60917331d41d4a3ea4d31ad794a6fc56,0
f356b684034641c0b6b741c999713ac6,0
8e9db2cdf8ee400581067dd7ad00466f,0
05f3a41493ce45e289a755276a1af02f,0
328697e9479142a28911c6ef03f9c9c3,0
841e6b94d9c34572b14c7e4235b96b17,0
fd1ebd237bb84377b29b374fed873909,0
0c1a2ddb56a645b7bd996c573beb5a04,0
96d1ffc55fe04eef830f18783d9a2584,0
1fc9893726f14e009b03d3287d4e4344,0
e95d13b461b440198d7acc8f27b18118,0
a954f8175f5a462ba95b9fb7457a9c7d,0
a2c89049ea4c4ca08271050d5e708719,0
71d9aaaff7964832a8a10a3ca118e443,0
4ccaa6bec5f34aa38b0382c40723c335,0
133d9318e7b747d0bc6d5272b6cfc693,0
815477260d4848e5a299cf7f495b4f36,0
b1c72ea7b7c44981accfd0459e1374f3,0
9a67f16d24584dc382663a2843f41e24,0
3dcfafb22b8041bfbc7a2e27fa845c67,0
e962b9bb075c4c15ae961379cd1f4917,0
498127013fc0465eaafe8c5762a8f3cd,0
a6e18e5414eb4d63b3b3a6980fdc5d90,0
3b9997d0f99540919580f157780aac55,0
10d6f8e9c7374fcba06730a6ab342eb7,0
41e7e6c5075441cea03081893a881c9d,0
6b995568911e4494bd6318b30e2d6a37,0
79fd896329e247acbfc4d0cf35cdb396,0
532a40e1ae82401ba9b3c663e330e318,0
5c7395cb3d8340c980450ac27d5b8c19,0
efd872374294424d896b1cbce3fb4387,0
b15e6124cab5482e83be3a7cffc14d48,0
93aed28d593d4f4f9baa264d13497a35,0
990495fc2e9d409994d78d333b0b5155,0
1effebe04d2242ee8fbf060b7fade10f,0
8c83e793772b4745b1eef3cd6562b2ff,0
c994414e19eb44569fe7f8f2c15f23b3,0
94c98d19a59d48caaa306210339021e3,0
1d547971a86b49d1b29e07bd1e449de9,0
e35e6f7ca10642fd9cc1fb2918f361e9,0
7b994c59862a4653a78f1bcf81a10c9c,0
b5c7e0990e7e4837b9bcf28234ece7f6,0
f5ef89fa75724980b1fee7b25ed1f7d5,0
11dcdbb7ff454d148601ff544c21d146,0
a7dc2745cc804f458c96504b06b9c75c,0
6760d3cbda2345378b4fca0f93bd8d61,0
3e0e08560c8f4751976125ee44071858,0
5af42bc2674a44ab974ea9ade5082c0c,0
2982fb124c164d3ab33b34546f4b0a9b,0
a7bc11f799be4c6cbbf657456581cf87,0
c67440c5547947ce857146274f78ebeb,0
fd5fc2a3cd0b43b580ebf2b511fc2da8,0
d01ff8d0eb704d1faa65ab4763c51f72,0
34cc33806f1a4676b0ab1d6f80b585a6,0
d1001dfd1ead433796eb7c01c39cfd5d,0
68c236bca1114d17b3ab3b3f1935d73c,0
fd00190e91f0460e8f520ebd5dbb14d8,0
57979597111c441c8ce420457eac5aac,0
b885e5e4159d4a15bf3d887633b3d354,0
d5eee5bb7ceb42b5a30394ab491b8802,0
43f0d4473b744fb2ad821ebc262a855e,0
6c434c5716d54f1aa4e6c1337ae87de2,0
f9fe2125dd1a4df2b24c454684ae3ce3,0
6e03614be2e247e98bb2628cffacaf72,0
052f62aad6c14c129745305cec76730c,0
fedcc7878a8f4907b607cd30e8dbcf5a,0
cca8f2fcb9cd4bccb131b5f5413dadd1,0
6f75051a2cf2496ba533f4f5d9c73b64,0
51d77f084b454eb08bcf65b42e7188b2,0
5d8dfa0aa32943b4b9ef2de981de0da2,0
1793d45a7ed1401bb9deaa8834d50e2e,0
53258202127f4d42bc8ca27421eaf07d,0
98977f9371944e10b6244f4c165151bd,0
c0fc9304678c4ac6b6363abc49cb5719,0
9a5d82548e194d4b9e56b9a19eb95475,0
94d96021f61542dfbfc083f08d6fadbe,0
bbff78676eed4a5eac3a66ce2f0724f9,0
3f74e6c067474f3cbeb051464e64fe50,0
4b552d739ea8423e93d89939d9e184f3,0
cadce17dcc3c4418b848ebcd7aef218c,0
540ca2ac5ba1419393235e495b8ce552,0
3b40de3c43464ab4bdf8f0cec49dbf41,0
006b5f52b78b457c830c294d4b1106db,0
e13479c4cab849b0ab074714655a7456,0
2939ac96c927497ea976fc8c9dca0016,0
492ad09d39f946b183ae6ee6b3024991,0
3e812125554a4de083fdeeab94046cde,0
9ecc4725546d46fea9c2b38b8c10030f,0
f71e10a0b3ad4bcc80cbe5d52b524a1c,0
99dcbffd764e4928a1a257bb2125d7eb,0
a4f990f8c30341fbbc6238b0f9505883,0
faf07dbb5b264077a147c98b07e2c53d,0
2f7bff95753c4eac92ad381df7958efe,0
a39ea52aaeed4319bcc8cfa4b57d9857,0
7e2ef9c38da2481e8e38b582fe1dd34a,0
ce3c126915494f4ca93a6f1cbd65283f,0
243cf3693bf142e2b0e0e4a8e7eedbb6,0
b8a6bea38051430b82bbf977b2ab5db3,0
f83813b422aa4fc38f5252cc13f0f04e,0
ff55664ed6214ce6b2eccb72298a8cbf,0
ecba3111fe084a0291c4b44af8bbc3bb,0
39b91833355a4f09a2ed86db688a7a27,0
34a4cdb693604f339e49d6ff29955eb2,0
bafd611f5ec745a2a7810e461ca46656,0
5e8c157a5ac3455484bc525d03ac1a16,0
08ab828aaabf4251be36a7c733159561,0
d87ea83613f94bb8ab8dddf811892edf,0
b614911a1c094ca79745475d03db40a1,0
6149a6cd72004a1e89d92973d499be10,0
b32400bee8984a42a51ef5300f583c5d,0
c705baee79cf44518c93f20f7e7bb6c6,0
3c1b314803594c98b25fe5fe1e5efa4b,0
ddeed38b77e842ab9bff3e22396f60dc,0
4b6cadaf84bc43d586c1301e103f43f6,0
e6919920f84f407fbdb4b81762809756,0
c269d1ecb09245d4801898278c45167d,0
5118d2300b654de6a245622b18bf43f2,0
2f5f12b224a24de78e4845173215a949,0
9bf5d7cdab874831962e4ad2729cc40b,0
f30f5d3b06b4491c9be8bd06b9e024aa,0
e0a72b7530464549a9938594f7827ac9,0
985cc646d4304a3b831755ca816676d8,0
4302c38ce1144bfc8c1025db4a3fd0a5,0
1f0dbf4615444f12b8f2c7457b715d67,0
ff4aa812907d4972b3a31d368d839885,0
d55f836449344269ab3f5c94c76859c0,0
1fa91d5520cb4372a576d0040ef1a9c4,0
88c4d5807e844874b341143cf95d2dec,0
611b9e565cd7452d80727a90443bd75b,0
4735824761b74bf1838946a84da323f8,0
826fb5c706c84113b7df0c6f973d7c2b,0
f0bfb25bc467460d8dc95369a8c8f2df,0
dedaa26661774ed0855bf71a46d5540c,0
70dfd8eee7354b0db954f51964977e32,0
55c2e78de2e3474a952a3ae95b17e747,0
d81804e31447469a8c1a4966344b5bfe,0
c705266f7c0448ffbc999aa294f96ebb,0
9eec95eb01b145a38dcabdd66601289e,0
fd2173e19b7b4caa9588668f36566b5d,0
1da7fcce8dd348b2924352446fe95eef,0
0c84d54acdba44279555b06547a73a96,0
22cad2cda85e41caab23d6cbd6959687,0
1d861661ee6b46609b837054bf51c44f,0
03242a29a84b42a69ed885c3b8b1f35c,0
8a186f3c4853472c8c3d714615f10b4c,0
128e7dfe29f242c5983be6686f61ef3c,0
eaa210a647074775ad7a1ba7ce4c9ded,0
ec43c7375e954604bbed7665b097a32e,0
c29ea677ba694288aa6d7a591993b0d7,0
eaeccc1875b6405f954abb27f13ef58d,0
2d0226892d564496bc409d75936ebc01,0
d79fb530859b40d89f4b79d7c9a8d121,0
3f5310128e6e4fe6b74b4df8597186f0,0
e19d52caaa5a4d4381f4efaaaee31499,0
d3604c86c3b54c26bd829aeda0caaef3,0
4095e1bcaf1b4016814177b7ba48382e,0
de55b72d766d4499b3c2c586b4947714,0
62e6cce838284847ae3cb6daa90ef864,0
8cea8941b90d4806a821dd054bc7ceef,0
95da4c71e41e4309aa396c7c749ab7b6,0
6d56811509c549d5acfad993c45c7ff4,0
5eff2c6fab5840a5a209be1fae72c4d7,0
eb165b2ec7d5471a82be1a4b788ef0ac,0
276e2a44d53e448a84a82754cf78b636,0
5db98cc35c53434392569bc27f2b7ee0,0
94a61bb0c3444317bc9b12ca4f6e7b7f,0
108bb959f318441283ceec227c754889,0
a32bd15020444ba18178fb359fe62f57,0
b62ff096b9d342e1a1ac3f1f18611b47,0
6c4ce0cfe003468798289117df4f96ef,0
5e1a943cd6064ac2abb15ec37ab152e7,0
e148e7e687aa49ffbbc467114e5bb4d6,0
c3992c2fdf894a049b9be450ebcae423,0
0b630ba6f8b442598cb5b97dac9dd228,0
5c3cb1807f9e406e85fa7ceba4128bc8,0
c8d74810cd55426c85b369707dc8e0cf,0
0b507dd62b7c49e2ac487f679257807d,0
3eed1a0664644d16b2a158c4feac90fd,0
0bbe2c9fbc0b4c20b6b08ddfea533d15,0
4aa6a274aac44a54b2912cd3f5ec3e67,0
b64da08a128e41c58122ebe23f716ddb,0
7768f14f77f445ae999d9a764ceb0dca,0
71a67c7f06da40429de408c281b42885,0
96efa41fba434c9e98568b3970202c70,0
51f4537aec7d4e3eb54e51eac97bc728,0
4dbffcde63ab40109028ab4a59e0c6dc,0
1e7ee02644514fb4bbf1dde20452a52e,0
88c9e122b7334c909bd055e30c7316ca,0
ca840805f9894725a31a3e38d76ee7ef,0
56008d779cc44660bb0a16b9324b5918,0
331e6ef9c61347c4b2e6437584e8dfc8,0
2dc7e61ab2fc442da4e83cfaf4ccca34,0
873a0e9cde3e46659342f8e12f5e8bf8,0
fe0157b514a04cbeb2318029d444f2b8,0
476c49e23e164465acb3e34c1381e61a,0
8f94c53506154b2bae0a40429367c14c,0
a8a60927b43642dbb36fba0acbccf23d,0
fdeac1ee5f534cd79e6889510104bb27,0
6bf371fe645a450cb25bc391cc3596ea,0
9e896f3c42c84fdba509f5ea8088f246,0
cea7f9e4a54d4d1b9ddf42f71ce1dec0,0
304e5f14a52c4467a1322342f50453a9,0
4ef9b6b7333444f7bd2da740cd4dc6fe,0
3873da0e679547d39b8b1d2e63475cd3,0
c343267dd8774149bf3068815477acbc,0
3cebb4d1bab1432cafde747e5dcb926d,0
2ace90d3d27542d79c5fadab4c348e08,0
83b4cb7516d549608aa8d88ee79aa6a2,0
0a3760411d974766954ea1db52bea978,0
126838a8514b4c069e7339fffdc06326,0
da77bb9ad27d4bd0b1678c0928600d48,0
00fc8a7a45e246cb8e3fa07a8ae7d645,0
9c1a9dad629a402080776fdbe846fe5d,0
3e4e5ebbd24546c191180bec4451fed5,0
cbd8fdf857b7497c91f68ccecc80e5c7,0
008e2a7b9ed94451bd4bae816d2dce4b,0
b496c70cbbb142e78885533408c25682,0
4e05824cea814fed80052a0bbfebec10,0
e22397aef7e04708ab0e32e4463c3407,0
3a88a10dcf194190bbd0c0716d0785ee,0
808020fc07e94c2587e5c2845f1f3a81,0
2e0ffac2bb6a4af7a2b669bc67ce9a5a,0
1d40554510cc498686e91b07ecd5006e,0
9ccf3820c7ab482b825b9b99004ebea1,0
61e81b1e46444eee9e8c1f84d53d1c16,0
d18f92682d474d5ca98af282d3676556,0
da5c32249d34497db45147e14d3e9113,0
1de9b77682804c4a99d8a9cfe3184f55,0
ec06dd992c8640b5b150620ab0270efb,0
a45ef346a9394ca6939e6b4d442aac57,0
838e775aa905436db3e7748ee441a239,0
c99518bd3192402ab1699931fae79730,0
da8920b193f14a96af7c390df3b0f143,0
5b39ce5c9d064d1c8602d8aed49fd4f9,0
6aa56f7197c34faf84f451258e01b497,0
30c69aaed6d04d1bbdaaedd0bbeea75f,0
bd625179b65943caab1665ebf235038f,0
a8d71afc406246de83f7e86fd3b9827c,0
9f7e78bb05d04f8c9f692ac0101092cd,0
1653486ef37d4e1ba53d054094140a20,0
5fbded0a5a7c4a3f9cc7ca5683544a4d,0
76b55f26e43a4e099ec10968d0b4c44f,0
c57bd2ce9af54e9a98d19d64bc4d46c9,0
ab86c9f340e441b98cf06e0a04b3816a,0
cec77e4650c746f8bfeac86b6b30fd15,0
3fe220b5c1664b1d8597b5fa8e5f247a,0
acc02175aee446fdadf6a955523333a1,0
a56a66a1d5f8487cb7a7088a65cee67e,0
115c8a981ea14b56b2ee6049baf0a594,0
068832eb24294277a90f30a2f45a0d29,0
d96cabbbba6d4d8c89f8aff1df4dcee3,0
0fbd45210b044dac83e2f8a6f5956d0f,0
b4ae61cb70cd49409edcc197bd3b5f87,0
05a50741da4c41cd9a343a6acee8a586,0
5335a9d3569e46d78eb0d0adff9ed416,0
9001433d20734843b13b042bfe7a1d93,0
b964a5850d9646e48b91e9aadc6a50c0,0
a1aad777f39c4a6cb5acce73932674a7,0
b0e34eb041b34fa884488559fee161af,0
6815aa3881764ef5a832f6f8a1af3cdb,0
916058b0f854437cb37477f62188ee34,0
ef57e5267a994b95946671e7c246c190,0
87fb3546994d4763932a0bd19428ec92,0
1ea2bc752fe54d2186076a1ca99b1905,0
cd0b7ba7d10d449b93f9433033cbb02b,0
60461b8d5d5b48db8460c30a89f10899,0
31286ee4dfa64e10bcc5e1b464dc9401,0
e4a5661113534ac4b7795e7002c6f63e,0
a77f1e2d837843bab3386986e1331e38,0
a7e5479cf12d468c88bac243914d8ef4,0
bab5450945334716b7e5693d1a2fc7cb,0
3ffcb2bb76c046949c92b13bc234ad8f,0
fd49fe2cb5b540e4b692140ba79db1a9,0
94d6a7eb23324dfd97dac774e94e856f,0
c94d65ed9b9943b88be0f72ba03aa769,0
e1ae5765fb8d4b32b4cac528d34bb74b,0
6e8fc39dd9f14bf7bf8b1fe1f76386fd,0
13044781766a445da24bca1e3aac4e13,0
9bb663bdc94f493982f409f098e0e1ba,0
3f6dfd0ab5574573ade05f8e7f0cd65c,0
d006a7b69ba8436689a21a56f990d1fb,0
a32fcf18355e4f42b68dca53c1c12b23,0
30e1c6e5ca2d428591ec2d3eb93ae2f5,0
9f9014771e2e48b2980eafdf26b4e107,0
702152c7793e40b9a1c00a17339caa78,0
589027faceb64df19266f9ad0d884454,0
88d622f6aefe4e8b87cb98c0307a6c06,0
173bbcf14d51411495622eb8291db1d5,0
b658fbc84ec646fc912ff07861643fd6,0
d5776bc8f4084894b21e8d9f5cb59836,0
c1882adfe6ce4b128b2b39171cba7c7e,0
4d3cc4e9cb984a57a4ab957428c03fe1,0
f81af7bbcee74d2db0a62639444552dc,0
640129c266b5427a8abd9c9612a8228e,0
4e5721f7eac64b9e81e0d75cb1ca429f,0
9670c31047ac4a5894b09380ddd8ba5d,0
58d7e8598ac14ff99eb228cfef9e3818,0
7d779dc519c14e1389e1a51cc35bb362,0
7c740f4f227b4689ad494cdb5ecee89d,0
7d3c0fc1bcf34c0c8a7b603ba63419c5,0
95e42ecda877419ab798ff9542417772,0
6949eb9a3f684d17a263e77d6e8e9636,0
5e792d2d28024d84bbd52b092fb05bc2,0
0f29610748dc4bc6bdb01aba484e0cb1,0
34a6cd45e3cb426188d0515cead4de61,0
c134f11322df4c9eba54dd0085a86328,0
bb9218c132cc4212bf8ceaa739093120,0
17d2ffb874774f31a6297e6cbd9450c9,0
0f340766381f4a75bb869bfe67c48387,0
89e15ad8151e41a79455406dd3e7a5c2,0
bb3b2b705a964405a6aa7f995da84463,0
